# NSAID zone depth edge out
279440 32 4 0 0
279442 29 6 0 0
279444 673 2 0 0
279446 1035 0 1 0
279447 223 2 0 0
279449 673 1 0 0
279452 32 4 0 0
279453 32 3 0 0
279455 32 3 0 0
279456 1035 0 1 0
279458 728 2 0 0
279461 728 4 0 0
279463 1035 0 1 0
279464 1035 0 1 0
279467 44 3 0 0
279468 29 5 0 0
279469 29 6 0 0
279471 164 3 0 0
279474 728 2 0 0
279479 223 2 0 0
279485 747 4 0 0
279487 747 5 0 0
279488 29 5 0 0
279490 747 2 0 0
279491 747 2 0 0
279492 64 4 0 0
279495 32 3 0 0
279496 64 2 0 0
279497 32 3 0 0
279499 673 2 0 0
279500 64 4 0 0
279503 64 3 0 0
279504 747 4 0 0
279509 747 4 0 0
279510 64 4 0 0
279511 64 3 0 0
279513 64 5 0 0
279515 747 4 0 0
279516 64 3 0 0
279517 747 2 0 0
279518 32 5 0 0
279519 747 3 0 0
279521 32 4 0 0
279522 32 3 0 0
279524 64 2 0 0
279525 64 3 0 0
279526 32 3 0 0
279528 44 2 0 0
279529 32 3 0 0
279532 32 3 0 0
279533 32 3 0 0
279534 64 3 0 0
279537 64 3 0 0
279540 64 3 0 0
279541 64 5 0 0
279542 64 3 0 0
279543 64 2 0 0
279544 223 3 0 0
279545 64 4 0 0
279546 32 3 0 0
279548 32 4 0 0
279549 728 1 0 0
279550 32 4 0 0
279552 32 4 0 0
279558 64 3 0 0
279559 32 4 0 0
279561 64 3 0 0
279563 32 3 0 0
279566 29 4 0 0
279567 32 3 0 0
279571 358 4 0 0
279572 29 5 0 0
279575 32 4 0 0
279577 223 3 0 0
279578 32 4 0 0
279579 32 4 0 0
279580 64 5 0 0
279581 64 4 0 0
279583 747 3 0 0
279584 64 5 0 0
279585 64 4 0 0
279586 673 2 0 0
279588 64 3 0 0
279592 32 5 0 0
279593 32 4 0 0
279594 32 5 0 0
279595 32 4 0 0
279596 64 3 0 0
279597 64 4 0 0
279598 32 5 0 0
279599 32 3 0 0
279601 64 3 0 0
279603 64 3 0 0
279604 64 4 0 0
279605 32 4 0 0
279607 32 3 0 0
279608 32 3 0 0
279609 32 5 0 0
279610 32 2 0 0
279611 32 5 0 0
279613 32 5 0 0
279615 64 8 0 0
279616 32 3 0 0
279617 223 2 0 0
279618 64 3 0 0
279619 64 3 0 0
279621 747 5 0 0
279623 223 3 0 0
279624 64 3 0 0
279625 29 4 0 0
279628 64 5 0 0
279630 64 3 0 0
279632 32 4 0 0
279634 32 5 0 0
279635 32 3 0 0
279636 32 3 0 0
279639 747 1 0 0
279640 64 4 0 0
279642 32 3 0 0
279643 747 1 0 0
279645 64 3 0 0
279647 64 7 0 0
279648 32 3 0 0
279653 1035 0 1 0
279661 747 2 0 0
279662 747 1 0 0
279666 747 2 0 0
279667 32 3 0 0
279669 32 5 0 0
279672 64 8 0 0
279674 358 4 0 0
279676 29 5 0 0
279680 29 5 0 0
279681 64 7 0 0
279686 29 5 0 0
279687 29 5 0 0
279688 728 4 0 0
279690 32 3 0 0
279691 358 4 0 0
279694 29 4 0 0
279696 32 6 0 0
279699 64 7 0 0
279700 600 3 0 0
279701 101 6 0 0
279702 32 5 0 0
279704 29 5 0 0
279705 32 6 0 0
279706 32 5 0 0
279707 101 6 0 0
279710 358 4 0 0
279712 101 5 0 0
279714 358 3 0 0
279715 728 3 0 0
279716 64 8 0 0
279717 101 6 0 0
279720 29 7 0 0
279721 29 5 0 0
279723 101 6 0 0
279727 123 5 0 0
279728 32 5 0 0
279730 123 5 0 0
279731 123 6 0 0
279732 32 5 0 0
279735 29 5 0 0
279736 742 3 0 0
279737 358 4 0 0
279738 742 2 0 0
279740 32 5 0 0
279742 29 6 0 0
279743 29 4 0 0
279744 29 4 0 0
279745 29 4 0 0
279748 101 5 0 0
279749 742 3 0 0
279753 32 5 0 0
279754 29 4 0 0
279756 728 4 0 0
279757 742 2 0 0
279758 164 3 0 0
279762 358 4 0 0
279766 64 5 0 0
279768 742 2 0 0
279771 728 3 0 0
279773 64 6 0 0
279774 742 2 0 0
279776 64 5 0 0
279778 29 5 0 0
279782 29 6 0 0
279786 728 4 0 0
279790 728 5 0 0
279791 728 3 0 0
279792 29 7 0 0
279793 32 4 0 0
279794 29 6 0 0
279800 742 3 0 0
279801 32 5 0 0
279803 728 4 0 0
279804 32 4 0 0
279805 32 5 0 0
279806 29 8 0 0
279807 29 7 0 0
279810 29 8 0 0
279811 742 3 0 0
279815 44 4 0 0
279817 164 3 0 0
279818 32 4 0 0
279819 32 4 0 0
279821 32 4 0 0
279824 32 4 0 0
279825 29 3 0 0
279828 728 3 0 0
279829 728 3 0 0
279833 29 4 0 0
279835 728 4 0 0
279836 728 4 0 0
279838 29 7 0 0
279846 728 3 0 0
279848 44 3 0 0
279849 223 3 0 0
279854 29 6 0 0
279855 32 3 0 0
279856 29 7 0 0
279857 742 1 0 0
279858 164 3 0 0
279861 728 3 0 0
279862 32 4 0 0
279863 1035 0 1 0
279864 32 5 0 0
279865 64 4 0 0
279866 32 4 0 0
279869 747 2 0 0
279870 32 4 0 0
279872 29 6 0 0
279873 32 4 0 0
279874 358 3 0 0
279878 358 3 0 0
279880 44 3 0 0
279881 64 5 0 0
279883 223 3 0 0
279884 64 4 0 0
279885 32 5 0 0
279886 728 2 0 0
279888 1035 0 1 0
279890 32 4 0 0
279891 32 5 0 0
279894 32 4 0 0
279895 32 4 0 0
279897 32 4 0 0
279899 728 4 0 0
279903 32 4 0 0
279904 32 4 0 0
279905 673 2 0 0
279906 747 3 0 0
279908 32 4 0 0
279909 64 5 0 0
279910 32 5 0 0
279911 1035 0 1 0
279912 64 4 0 0
279913 728 3 0 0
279915 32 5 0 0
279917 32 4 0 0
279918 29 6 0 0
279919 32 5 0 0
279920 64 6 0 0
279921 32 5 0 0
279922 747 1 0 0
279923 32 4 0 0
279924 32 5 0 0
279925 29 7 0 0
279927 32 4 0 0
279928 32 5 0 0
279930 728 4 0 0
279934 32 4 0 0
279935 747 2 0 0
279937 64 6 0 0
279939 32 5 0 0
279941 32 5 0 0
279943 64 6 0 0
279944 32 3 0 0
279946 32 4 0 0
279947 32 3 0 0
279949 747 1 0 0
279951 1035 0 1 0
279953 32 3 0 0
279956 358 3 0 0
279958 358 3 0 0
279966 1035 0 1 0
279967 358 3 0 0
279968 742 3 0 0
279970 742 2 0 0
279971 728 4 0 0
279973 747 1 0 0
279980 747 1 0 0
279981 32 5 0 0
279982 1035 0 1 0
279988 358 5 0 0
279992 728 3 0 0
279993 29 4 0 0
279997 64 5 0 0
279999 64 7 0 0
280000 358 3 0 0
280001 32 4 0 0
280002 32 5 0 0
280005 358 3 0 0
280006 600 2 0 0
280008 32 5 0 0
280009 358 4 0 0
280018 32 5 0 0
280020 32 5 0 0
280021 64 7 0 0
280022 742 2 0 0
280025 32 5 0 0
280028 101 4 0 0
280030 101 5 0 0
280031 64 6 0 0
280032 358 3 0 0
280035 358 2 0 0
280036 358 3 0 0
280037 101 4 0 0
280039 358 3 0 0
280041 123 3 0 0
280042 32 3 0 0
280044 101 3 0 0
280046 90 2 0 0
280048 123 6 0 0
280051 101 3 0 0
280052 32 2 0 0
280053 101 6 0 0
280054 123 7 0 0
280057 64 9 0 0
280058 32 4 0 0
280059 64 10 0 0
280060 101 5 0 0
280063 90 2 0 0
280067 123 5 0 0
280069 101 4 0 0
280070 123 7 0 0
280071 123 6 0 0
280072 101 4 0 0
280073 101 6 0 0
280074 728 5 0 0
280076 101 3 0 0
280077 29 6 0 0
280078 728 5 0 0
280079 101 3 0 0
280080 64 10 0 0
280081 123 5 0 0
280083 689 7 0 0
280085 123 5 0 0
280086 689 7 0 0
280087 101 4 0 0
280088 32 5 0 0
280093 32 6 0 0
280095 123 4 0 0
280096 123 3 0 0
280097 123 7 0 0
280100 32 2 0 0
280102 747 2 0 0
280104 123 6 0 0
280105 123 7 0 0
280107 728 5 0 0
280111 29 7 0 0
280113 689 7 0 0
280114 123 6 0 0
280116 123 8 0 0
280117 123 3 0 0
280118 123 8 0 0
280119 32 7 0 0
280120 123 4 0 0
280124 164 3 0 0
280129 32 7 0 0
280130 32 5 0 0
280133 32 2 0 0
280134 804 1 0 0
280135 101 3 0 0
280137 29 7 0 0
280138 123 3 0 0
280141 123 8 0 0
280143 101 4 0 0
280144 728 5 0 0
280145 90 2 0 0
280146 101 4 0 0
280148 29 7 0 0
280149 29 6 0 0
280150 123 4 0 0
280151 123 6 0 0
280153 123 6 0 0
280154 728 5 0 0
280155 123 5 0 0
280156 44 4 0 0
280158 689 8 0 0
280159 728 5 0 0
280160 32 7 0 0
280161 64 10 0 0
280162 728 6 0 0
280163 728 6 0 0
280164 32 8 0 0
280165 728 5 0 0
280166 32 2 0 0
280167 358 5 0 0
280169 32 4 0 0
280170 32 7 0 0
280171 728 5 0 0
280173 728 5 0 0
280175 358 5 0 0
280177 728 4 0 0
280178 728 6 0 0
280179 123 7 0 0
280182 728 4 0 0
280184 358 4 0 0
280186 728 6 0 0
280188 728 5 0 0
280190 600 4 0 0
280193 29 3 0 0
280195 32 2 0 0
280196 728 5 0 0
280198 32 4 0 0
280200 29 6 0 0
280202 32 2 0 0
280203 32 2 0 0
280204 123 7 0 0
280206 123 6 0 0
280207 123 5 0 0
280209 123 5 0 0
280210 728 5 0 0
280211 123 6 0 0
280212 64 8 0 0
280215 29 4 0 0
280217 101 5 0 0
280220 32 4 0 0
280224 32 4 0 0
280225 728 5 0 0
280226 123 6 0 0
280227 123 6 0 0
280230 101 5 0 0
280231 728 6 0 0
280233 29 5 0 0
280235 123 5 0 0
280241 29 5 0 0
280242 29 6 0 0
280245 29 4 0 0
280246 29 3 0 0
280247 29 5 0 0
280248 32 6 0 0
280249 32 6 0 0
280251 123 5 0 0
280252 728 4 0 0
280253 728 4 0 0
280254 728 6 0 0
280256 123 5 0 0
280258 123 6 0 0
280261 101 5 0 0
280264 29 8 0 0
280266 101 5 0 0
280267 101 5 0 0
280269 101 6 0 0
280270 728 4 0 0
280271 29 4 0 0
280274 358 4 0 0
280275 742 4 0 0
280276 32 5 0 0
280277 29 4 0 0
280278 32 4 0 0
280280 32 5 0 0
280281 29 8 0 0
280283 29 6 0 0
280284 29 4 0 0
280285 64 7 0 0
280287 742 3 0 0
280289 728 4 0 0
280291 29 6 0 0
280293 742 3 0 0
280294 358 3 0 0
280301 101 5 0 0
280302 32 5 0 0
280305 32 5 0 0
280307 32 5 0 0
280308 64 6 0 0
280314 29 5 0 0
280315 742 3 0 0
280320 29 5 0 0
280323 728 4 0 0
280325 29 5 0 0
280327 64 7 0 0
280328 164 3 0 0
280337 101 6 0 0
280339 101 6 0 0
280341 29 5 0 0
280342 64 7 0 0
280344 358 3 0 0
280345 123 5 0 0
280346 600 2 0 0
280347 101 6 0 0
280348 29 4 0 0
280349 101 5 0 0
280352 101 5 0 0
280353 223 3 0 0
280356 728 4 0 0
280361 358 3 0 0
280363 29 3 0 0
280364 600 3 0 0
280365 181 5 0 0
280367 181 5 0 0
280370 101 6 0 0
280379 64 7 0 0
280381 29 4 0 0
280383 32 2 0 0
280387 64 8 0 0
280390 29 4 0 0
280391 29 4 0 0
280399 181 5 0 0
280401 600 2 0 0
280402 29 3 0 0
280404 64 8 0 0
280405 90 3 0 0
280406 64 8 0 0
280407 181 4 0 0
280408 101 5 0 0
280409 181 4 0 0
280410 64 8 0 0
280411 728 5 0 0
280412 600 2 0 0
280413 689 7 0 0
280414 64 8 0 0
280415 64 8 0 0
280417 64 8 0 0
280418 29 3 0 0
280420 358 2 0 0
280421 358 2 0 0
280424 358 2 0 0
280427 600 1 0 0
280429 358 3 0 0
280434 358 2 0 0
280436 600 2 0 0
280438 64 8 0 0
280441 64 9 0 0
280443 689 6 0 0
280444 64 9 0 0
280446 223 2 0 0
280447 64 8 0 0
280448 32 7 0 0
280450 358 2 0 0
280452 600 1 0 0
280458 358 2 0 0
280459 600 2 0 0
280463 600 2 0 0
280465 32 7 0 0
280471 223 3 0 0
280473 101 3 0 0
280474 64 8 0 0
280476 44 2 0 0
280477 689 5 0 0
280478 689 5 0 0
280481 32 6 0 0
280484 1035 0 1 0
280487 123 6 0 0
280492 44 2 0 0
280493 123 5 0 0
280499 123 2 0 0
280500 123 4 0 0
280502 123 2 0 0
280503 771 2 0 0
280504 123 6 0 0
280505 90 2 0 0
280507 90 3 0 0
280508 689 3 0 0
280509 804 1 0 0
280510 123 4 0 0
280512 1035 0 1 0
280513 155 4 0 0
280519 123 2 0 0
280520 689 3 0 0
280524 123 6 0 0
280527 181 2 0 0
280534 804 1 0 0
280535 164 3 0 0
280536 600 1 0 0
280538 771 2 0 0
280539 101 4 0 0
280540 804 2 0 0
280541 44 3 0 0
280542 223 4 0 0
280543 600 1 0 0
280547 101 5 0 0
280550 101 4 0 0
280553 64 10 0 0
280554 90 2 0 0
280555 101 6 0 0
280556 44 4 0 0
280557 181 3 0 0
280558 747 2 0 0
280560 64 10 0 0
280562 123 7 0 0
280564 689 5 0 0
280568 32 3 0 0
280573 32 3 0 0
280575 123 5 0 0
280576 90 3 0 0
280580 90 2 0 0
280584 90 2 0 0
280585 223 3 0 0
280586 123 7 0 0
280587 123 8 0 0
280589 101 6 0 0
280590 101 6 0 0
280593 689 5 0 0
280594 64 10 0 0
280597 90 2 0 0
280602 29 7 0 0
280603 101 6 0 0
280604 64 10 0 0
280606 123 7 0 0
280609 29 7 0 0
280610 64 10 0 0
280613 123 5 0 0
280615 123 3 0 0
280618 689 7 0 0
280619 123 5 0 0
280620 44 2 0 0
280621 123 7 0 0
280622 123 6 0 0
280625 689 4 0 0
280628 123 7 0 0
280630 101 4 0 0
280632 64 10 0 0
280635 123 8 0 0
280636 101 4 0 0
280637 123 8 0 0
280638 101 4 0 0
280641 101 4 0 0
280642 123 7 0 0
280643 689 7 0 0
280644 123 4 0 0
280646 123 7 0 0
280648 101 3 0 0
280649 64 11 0 0
280650 123 7 0 0
280653 747 2 0 0
280655 123 2 0 0
280658 689 5 0 0
280660 101 6 0 0
280662 90 3 0 0
280663 64 11 0 0
280664 101 5 0 0
280665 123 7 0 0
280666 123 7 0 0
280667 29 7 0 0
280670 29 6 0 0
280675 123 6 0 0
280677 123 7 0 0
280678 728 5 0 0
280679 90 2 0 0
280680 123 5 0 0
280682 29 7 0 0
280683 101 3 0 0
280684 123 5 0 0
280686 101 4 0 0
280688 123 6 0 0
280689 29 6 0 0
280690 123 2 0 0
280691 32 3 0 0
280692 32 3 0 0
280694 29 7 0 0
280697 223 3 0 0
280699 101 5 0 0
280700 101 6 0 0
280701 29 6 0 0
280703 123 6 0 0
280704 123 5 0 0
280705 123 2 0 0
280707 123 3 0 0
280708 358 5 0 0
280709 123 6 0 0
280710 123 5 0 0
280711 123 7 0 0
280712 29 5 0 0
280713 29 6 0 0
280716 32 5 0 0
280721 600 2 0 0
280722 600 2 0 0
280723 600 2 0 0
280725 32 4 0 0
280726 600 3 0 0
280728 600 2 0 0
280729 64 7 0 0
280730 64 7 0 0
280732 728 6 0 0
280733 29 6 0 0
280734 728 4 0 0
280736 600 2 0 0
280737 101 4 0 0
280738 358 5 0 0
280739 728 5 0 0
280740 728 4 0 0
280741 728 5 0 0
280743 689 7 0 0
280745 29 5 0 0
280747 600 1 0 0
280748 32 8 0 0
280750 101 5 0 0
280751 223 3 0 0
280754 64 9 0 0
280755 600 2 0 0
280756 223 3 0 0
280758 64 8 0 0
280759 728 5 0 0
280760 123 3 0 0
280762 728 6 0 0
280763 123 6 0 0
280765 728 4 0 0
280766 728 5 0 0
280770 32 5 0 0
280772 689 7 0 0
280773 123 7 0 0
280775 728 4 0 0
280777 358 2 0 0
280780 64 8 0 0
280781 64 8 0 0
280782 689 6 0 0
280784 32 6 0 0
280786 101 3 0 0
280787 358 3 0 0
280791 728 4 0 0
280793 689 7 0 0
280794 164 4 0 0
280795 90 2 0 0
280796 32 7 0 0
280797 123 6 0 0
280799 358 3 0 0
280800 123 5 0 0
280803 223 4 0 0
280806 600 2 0 0
280809 64 8 0 0
280811 223 3 0 0
280814 64 9 0 0
280815 689 6 0 0
280816 123 5 0 0
280817 123 4 0 0
280819 123 3 0 0
280820 32 7 0 0
280821 64 10 0 0
280822 64 9 0 0
280823 689 6 0 0
280824 123 3 0 0
280825 123 3 0 0
280827 223 3 0 0
280828 123 5 0 0
280829 223 3 0 0
280831 123 2 0 0
280832 123 7 0 0
280833 123 4 0 0
280835 101 5 0 0
280837 64 9 0 0
280840 101 5 0 0
280841 64 9 0 0
280843 689 5 0 0
280845 689 5 0 0
280846 123 4 0 0
280847 600 1 0 0
280849 90 3 0 0
280851 44 3 0 0
280852 600 1 0 0
280857 101 4 0 0
280858 90 2 0 0
280860 689 4 0 0
280861 689 4 0 0
280862 689 4 0 0
280863 523 1 0 0
280865 689 5 0 0
280866 101 4 0 0
280867 689 4 0 0
280869 1035 0 1 0
280871 44 4 0 0
280874 689 4 0 0
280879 689 4 0 0
280882 181 3 0 0
280886 747 2 0 0
280889 101 4 0 0
280891 689 3 0 0
280893 747 3 0 0
280894 689 3 0 0
280895 90 2 0 0
280896 747 3 0 0
280898 101 4 0 0
280900 1035 0 1 0
280902 181 2 0 0
280903 181 1 0 0
280907 101 2 0 0
280908 181 1 0 0
280911 523 1 0 0
280912 155 4 0 0
280923 155 3 0 0
280924 1035 0 1 0
280927 1035 0 1 0
280928 181 1 0 0
280930 44 3 0 0
280931 123 2 0 0
280940 181 1 0 0
280943 626 2 0 0
280944 771 3 0 0
280945 181 2 0 0
280946 626 2 0 0
280947 123 1 0 0
280948 771 3 0 0
280950 123 1 0 0
280955 181 1 0 0
280956 44 2 0 0
280957 155 3 0 0
280963 181 2 0 0
280966 123 5 0 0
280967 626 2 0 0
280969 626 2 0 0
280975 44 2 0 0
280976 44 3 0 0
280977 181 2 0 0
280979 101 3 0 0
280980 181 1 0 0
280981 181 2 0 0
280984 600 1 0 0
280985 181 2 0 0
280987 600 1 0 0
280988 155 4 0 0
280990 123 3 0 0
280997 123 4 0 0
281001 181 2 0 0
281002 155 4 0 0
281006 101 4 0 0
281008 600 1 0 0
281009 689 3 0 0
281015 155 3 0 0
281018 44 2 0 0
281020 101 4 0 0
281022 523 2 0 0
281032 123 5 0 0
281033 123 1 0 0
281034 155 3 0 0
281035 123 1 0 0
281039 123 2 0 0
281040 600 2 0 0
281043 101 4 0 0
281048 528 2 0 0
281052 123 2 0 0
281055 155 3 0 0
281057 181 3 0 0
281059 123 1 0 0
281060 32 2 0 0
281061 44 3 0 0
281063 101 3 0 0
281068 600 2 0 0
281069 528 2 0 0
281070 689 5 0 0
281071 600 2 0 0
281075 181 3 0 0
281078 90 2 0 0
281079 90 2 0 0
281081 32 3 0 0
281082 123 6 0 0
281083 90 2 0 0
281086 32 2 0 0
281087 804 0 0 0
281090 181 3 0 0
281091 600 3 0 0
281092 689 4 0 0
281093 689 5 0 0
281096 123 6 0 0
281098 689 4 0 0
281099 44 4 0 0
281104 771 2 0 0
281108 101 2 0 0
281109 689 4 0 0
281111 123 6 0 0
281113 123 6 0 0
281116 689 4 0 0
281124 747 2 0 0
281127 600 1 0 0
281130 90 3 0 0
281136 155 4 0 0
281140 123 3 0 0
281141 90 2 0 0
281142 747 2 0 0
281145 90 3 0 0
281146 319 3 0 0
281147 528 2 0 0
281153 90 3 0 0
281155 90 3 0 0
281156 123 2 0 0
281157 123 5 0 0
281161 123 2 0 0
281164 123 3 0 0
281165 771 2 0 0
281166 804 1 0 0
281170 771 1 0 0
281171 1035 0 1 0
281172 523 2 0 0
281174 181 3 0 0
281176 123 4 0 0
281177 689 3 0 0
281178 689 4 0 0
281180 600 1 0 0
281181 1035 0 1 0
281187 181 2 0 0
281188 181 2 0 0
281191 123 3 0 0
281193 123 2 0 0
281194 181 2 0 0
281195 155 3 0 0
281197 689 3 0 0
281198 771 1 0 0
281199 101 3 0 0
281200 90 2 0 0
281203 600 1 0 0
281204 101 5 0 0
281205 771 1 0 0
281206 319 2 0 0
281207 123 3 0 0
281208 804 1 0 0
281210 523 3 0 0
281212 44 3 0 0
281214 123 3 0 0
281220 90 2 0 0
281221 319 3 0 0
281224 164 4 0 0
281226 523 2 0 0
281227 804 1 0 0
281232 101 3 0 0
281234 689 3 0 0
281238 101 4 0 0
281239 523 3 0 0
281240 319 3 0 0
281241 123 3 0 0
281245 358 2 0 0
281246 1035 0 1 0
281248 1035 0 1 0
281249 528 2 0 0
281251 123 5 0 0
281252 123 3 0 0
281254 223 4 0 0
281258 689 3 0 0
281259 89 4 0 0
281263 0 2 0 0
281266 89 4 0 0
281267 0 2 0 0
281268 0 2 0 0
281271 60 5 0 0
281273 0 2 0 0
281274 0 2 0 0
281275 176 1 0 0
281277 60 5 0 0
281281 0 2 0 0
281282 0 1 0 0
281285 89 4 0 0
281288 153 2 0 0
281293 0 2 0 0
281294 0 4 0 0
281296 60 6 0 0
281297 60 5 0 0
281306 212 3 0 0
281308 0 2 0 0
281309 212 4 0 0
281311 212 4 0 0
281312 0 3 0 0
281313 0 2 0 0
281315 0 3 0 0
281317 0 2 0 0
281318 0 2 0 0
281319 0 3 0 0
281320 569 2 0 0
281321 60 6 0 0
281322 60 5 0 0
281323 45 1 0 0
281326 0 4 0 0
281327 569 3 0 0
281328 0 4 0 0
281329 60 4 0 0
281331 60 6 0 0
281332 60 6 0 0
281333 60 5 0 0
281334 0 3 0 0
281335 212 4 0 0
281336 176 2 0 0
281338 0 2 0 0
281342 569 3 0 0
281343 569 2 0 0
281344 569 2 0 0
281345 0 2 0 0
281346 569 2 0 0
281348 0 3 0 0
281353 212 4 0 0
281354 45 2 0 0
281362 154 5 0 0
281365 212 4 0 0
281366 212 4 0 0
281367 0 3 0 0
281368 89 5 0 0
281371 176 2 0 0
281376 0 3 0 0
281378 0 2 0 0
281379 0 2 0 0
281381 45 1 0 0
281382 212 4 0 0
281385 89 4 0 0
281387 60 3 0 0
281388 89 5 0 0
281389 212 5 0 0
281391 569 2 0 0
281397 569 2 0 0
281398 541 1 0 0
281399 0 3 0 0
281402 176 3 0 0
281404 154 5 0 0
281408 541 1 0 0
281410 153 3 0 0
281411 569 1 0 0
281412 60 4 0 0
281413 376 3 0 0
281415 154 4 0 0
281417 376 2 0 0
281421 569 1 0 0
281422 153 3 0 0
281425 153 3 0 0
281427 376 3 0 0
281430 60 2 0 0
281431 60 6 0 0
281433 551 1 0 0
281434 60 5 0 0
281435 176 2 0 0
281436 176 2 0 0
281453 605 2 0 0
281454 54 2 0 0
281455 60 4 0 0
281459 176 1 0 0
281465 89 5 0 0
281468 176 2 0 0
281469 569 2 0 0
281475 54 4 0 0
281482 60 2 0 0
281485 212 6 0 0
281486 301 2 0 0
281487 176 1 0 0
281491 176 2 0 0
281493 176 3 0 0
281497 60 3 0 0
281498 176 2 0 0
281499 212 5 0 0
281500 176 1 0 0
281501 60 4 0 0
281502 1035 0 1 0
281503 176 2 0 0
281504 60 2 0 0
281506 1035 0 1 0
281508 541 1 0 0
281509 605 2 0 0
281510 176 2 0 0
281511 176 1 0 0
281512 60 5 0 0
281514 0 4 0 0
281519 154 5 0 0
281522 1035 0 1 0
281524 569 1 0 0
281525 569 1 0 0
281528 569 2 0 0
281532 60 5 0 0
281533 60 5 0 0
281534 0 3 0 0
281535 0 2 0 0
281538 0 4 0 0
281541 1035 0 1 0
281544 0 4 0 0
281545 0 2 0 0
281546 0 2 0 0
281560 153 2 0 0
281562 301 2 0 0
281566 0 3 0 0
281569 0 2 0 0
281570 60 3 0 0
281571 153 2 0 0
281572 89 4 0 0
281575 60 3 0 0
281579 89 5 0 0
281581 60 3 0 0
281582 60 2 0 0
281583 153 2 0 0
281584 0 2 0 0
281591 45 2 0 0
281594 89 4 0 0
281596 45 1 0 0
281597 45 1 0 0
281602 45 2 0 0
281604 45 1 0 0
281608 45 2 0 0
281611 60 3 0 0
281615 89 4 0 0
281616 351 1 0 0
281618 176 2 0 0
281620 154 6 0 0
281621 89 2 0 0
281625 351 1 0 0
281627 89 4 0 0
281628 351 1 0 0
281629 351 2 0 0
281632 351 2 0 0
281634 0 2 0 0
281646 153 1 0 0
281651 176 2 0 0
281655 176 3 0 0
281657 89 5 0 0
281659 89 3 0 0
281660 176 3 0 0
281662 0 4 0 0
281664 0 3 0 0
281670 0 3 0 0
281671 89 4 0 0
281673 0 4 0 0
281683 89 3 0 0
281692 89 4 0 0
281693 89 4 0 0
281694 60 4 0 0
281696 569 2 0 0
281699 176 2 0 0
281700 89 4 0 0
281701 0 4 0 0
281704 89 5 0 0
281705 89 4 0 0
281706 154 5 0 0
281707 569 2 0 0
281709 0 4 0 0
281714 154 4 0 0
281716 0 3 0 0
281722 212 3 0 0
281724 154 5 0 0
281726 89 4 0 0
281729 176 2 0 0
281731 153 3 0 0
281732 60 4 0 0
281734 0 2 0 0
281735 60 4 0 0
281741 0 2 0 0
281742 154 4 0 0
281747 89 4 0 0
281749 176 2 0 0
281752 212 4 0 0
281760 0 2 0 0
281762 153 3 0 0
281766 569 1 0 0
281773 60 5 0 0
281775 0 3 0 0
281776 89 4 0 0
281778 0 3 0 0
281779 60 6 0 0
281781 0 1 0 0
281782 60 5 0 0
281786 0 3 0 0
281788 60 5 0 0
281790 60 5 0 0
281792 60 4 0 0
281804 0 2 0 0
281807 45 2 0 0
281810 0 3 0 0
281811 0 1 0 0
281813 60 4 0 0
281814 60 5 0 0
281816 45 3 0 0
281818 154 5 0 0
281819 60 4 0 0
281820 60 4 0 0
281821 60 4 0 0
281822 154 5 0 0
281823 154 5 0 0
281824 154 5 0 0
281830 89 4 0 0
281831 89 4 0 0
281833 45 2 0 0
281835 153 2 0 0
281836 60 4 0 0
281837 60 3 0 0
281839 45 3 0 0
281840 153 1 0 0
281841 60 4 0 0
281844 153 3 0 0
281846 60 3 0 0
281847 89 4 0 0
281852 0 1 0 0
281854 60 5 0 0
281856 60 5 0 0
281858 60 4 0 0
281859 89 4 0 0
281860 153 3 0 0
281861 89 3 0 0
281863 176 1 0 0
281864 89 3 0 0
281865 89 4 0 0
281867 153 3 0 0
281869 89 4 0 0
281871 89 3 0 0
281877 45 3 0 0
281879 153 1 0 0
281883 153 3 0 0
281889 153 2 0 0
281891 153 3 0 0
281893 89 2 0 0
281894 153 2 0 0
281898 89 3 0 0
281900 89 3 0 0
281901 89 3 0 0
281902 89 4 0 0
281904 89 5 0 0
281905 60 5 0 0
281913 330 1 0 0
281915 89 2 0 0
281918 89 4 0 0
281922 176 2 0 0
281929 60 4 0 0
281930 89 5 0 0
281932 153 3 0 0
281934 89 2 0 0
281935 1035 0 1 0
281938 153 3 0 0
281939 153 3 0 0
281940 351 2 0 0
281941 351 2 0 0
281943 89 2 0 0
281945 176 3 0 0
281946 330 0 0 0
281948 153 3 0 0
281949 1035 0 1 0
281952 1035 0 1 0
281953 551 1 0 0
281959 15 1 0 0
281963 15 1 0 0
281967 164 3 0 0
281970 153 1 0 0
281971 0 1 0 0
281972 46 2 0 0
281980 153 2 0 0
281985 0 1 0 0
281987 341 1 0 0
281988 164 4 0 0
281998 89 2 0 0
282000 154 5 0 0
282005 154 5 0 0
282006 89 2 0 0
282007 89 2 0 0
282010 153 1 0 0
282011 89 3 0 0
282012 154 5 0 0
282013 89 2 0 0
282014 89 3 0 0
282015 89 2 0 0
282018 89 5 0 0
282019 0 3 0 0
282020 154 6 0 0
282022 89 2 0 0
282025 351 1 0 0
282026 176 2 0 0
282028 176 2 0 0
282029 351 1 0 0
282030 351 1 0 0
282031 212 4 0 0
282033 212 4 0 0
282035 154 5 0 0
282039 89 3 0 0
282040 89 3 0 0
282041 351 2 0 0
282042 351 1 0 0
282043 176 3 0 0
282044 351 1 0 0
282045 176 2 0 0
282046 351 1 0 0
282048 176 2 0 0
