# NSAID zone depth edge out
383073 128 5 0 0
383079 441 2 0 0
383081 307 5 0 0
383083 73 3 0 0
383084 120 2 0 0
383085 8 4 0 0
383087 120 3 0 0
383096 120 3 0 0
383099 573 2 0 0
383101 8 3 0 0
383102 120 4 0 0
383103 120 4 0 0
383105 120 3 0 0
383106 73 3 0 0
383108 120 3 0 0
383114 120 4 0 0
383115 231 5 0 0
383116 120 3 0 0
383120 128 5 0 0
383121 307 5 0 0
383122 73 2 0 0
383124 441 4 0 0
383125 808 2 0 0
383127 323 5 0 0
383128 128 4 0 0
383129 120 2 0 0
383130 120 3 0 0
383131 120 4 0 0
383132 8 3 0 0
383133 1036 0 1 0
383135 120 5 0 0
383136 120 6 0 0
383137 231 4 0 0
383139 73 3 0 0
383142 231 4 0 0
383144 231 2 0 0
383145 231 4 0 0
383150 120 2 0 0
383151 128 3 0 0
383152 323 5 0 0
383153 120 5 0 0
383156 365 2 0 0
383158 323 3 0 0
383161 1036 0 1 0
383162 441 2 0 0
383163 441 2 0 0
383166 120 4 0 0
383172 1036 0 1 0
383173 441 3 0 0
383175 441 3 0 0
383177 120 4 0 0
383178 342 4 0 0
383180 120 4 0 0
383183 323 4 0 0
383184 120 5 0 0
383185 120 3 0 0
383187 120 4 0 0
383188 66 4 0 0
383190 323 4 0 0
383191 120 3 0 0
383195 120 3 0 0
383196 8 1 0 0
383200 8 3 0 0
383202 441 2 0 0
383204 162 4 0 0
383205 307 5 0 0
383210 307 4 0 0
383216 307 5 0 0
383217 8 3 0 0
383219 441 3 0 0
383224 8 2 0 0
383226 8 2 0 0
383227 441 3 0 0
383228 73 3 0 0
383229 342 1 0 0
383231 441 3 0 0
383235 342 2 0 0
383236 8 5 0 0
383241 120 1 0 0
383244 307 5 0 0
383246 307 4 0 0
383252 66 4 0 0
383254 8 2 0 0
383259 8 2 0 0
383266 120 3 0 0
383270 374 1 0 0
383272 8 1 0 0
383273 120 3 0 0
383278 8 2 0 0
383283 307 3 0 0
383284 307 3 0 0
383285 120 3 0 0
383287 441 2 0 0
383292 8 3 0 0
383293 8 3 0 0
383307 808 1 0 0
383311 8 3 0 0
383312 8 5 0 0
383313 120 0 0 0
383314 441 1 0 0
383317 8 5 0 0
383319 120 1 0 0
383321 120 3 0 0
383323 8 3 0 0
383324 79 3 0 0
383326 120 2 0 0
383332 8 1 0 0
383333 120 1 0 0
383338 120 2 0 0
383340 8 5 0 0
383341 120 2 0 0
383346 120 3 0 0
383347 342 3 0 0
383349 120 3 0 0
383355 1036 0 1 0
383360 120 1 0 0
383370 8 4 0 0
383376 66 5 0 0
383382 8 2 0 0
383383 8 5 0 0
383384 66 6 0 0
383387 8 3 0 0
383396 374 4 0 0
383397 8 5 0 0
383399 8 5 0 0
383407 8 6 0 0
383417 8 3 0 0
383422 66 5 0 0
383423 162 3 0 0
383424 8 4 0 0
383430 8 4 0 0
383431 73 4 0 0
383432 66 6 0 0
383436 66 5 0 0
383438 374 2 0 0
383439 441 2 0 0
383441 8 5 0 0
383443 66 4 0 0
383447 307 4 0 0
383448 307 4 0 0
383450 8 3 0 0
383452 120 2 0 0
383453 8 4 0 0
383454 374 3 0 0
383457 441 3 0 0
383458 441 2 0 0
383459 8 3 0 0
383464 366 2 0 0
383466 307 3 0 0
383467 8 2 0 0
383470 808 2 0 0
383472 441 3 0 0
383474 374 1 0 0
383477 8 3 0 0
383486 307 4 0 0
383491 120 3 0 0
383496 342 3 0 0
383498 66 1 0 0
383503 8 5 0 0
383507 516 1 0 0
383511 8 5 0 0
383512 307 5 0 0
383516 62 3 0 0
383517 1036 0 1 0
383518 441 1 0 0
383519 808 1 0 0
383523 8 2 0 0
383524 120 2 0 0
383525 374 1 0 0
383534 120 2 0 0
383538 516 2 0 0
383539 441 2 0 0
383540 374 1 0 0
383542 307 4 0 0
383545 120 3 0 0
383547 1036 0 1 0
383550 79 3 0 0
383551 808 1 0 0
383553 307 4 0 0
383555 120 3 0 0
383560 120 1 0 0
383563 8 2 0 0
383564 307 4 0 0
383565 120 3 0 0
383567 120 2 0 0
383568 120 2 0 0
383569 120 1 0 0
383571 441 1 0 0
383573 441 1 0 0
383577 120 3 0 0
383578 120 2 0 0
383579 62 3 0 0
383581 441 1 0 0
383585 426 4 0 0
383590 1036 0 1 0
383591 844 2 0 0
383592 844 3 0 0
383594 844 2 0 0
383597 844 3 0 0
383598 8 4 0 0
383599 79 4 0 0
383600 426 3 0 0
383602 120 5 0 0
383604 120 6 0 0
383605 120 5 0 0
383607 120 2 0 0
383608 120 5 0 0
383616 79 5 0 0
383617 120 4 0 0
383618 120 3 0 0
383621 120 5 0 0
383622 441 2 0 0
383623 8 3 0 0
383625 426 2 0 0
383626 79 2 0 0
383630 120 3 0 0
383632 62 4 0 0
383634 120 2 0 0
383635 1036 0 1 0
383637 844 2 0 0
383640 364 3 0 0
383643 120 1 0 0
383645 120 3 0 0
383646 808 2 0 0
383651 1036 0 1 0
383652 62 3 0 0
383655 426 3 0 0
383656 426 3 0 0
383657 120 2 0 0
383658 120 2 0 0
383659 110 2 0 0
383660 62 1 0 0
383661 808 1 0 0
383672 62 3 0 0
383673 62 2 0 0
383675 62 1 0 0
383679 62 2 0 0
383680 1036 0 1 0
383685 66 3 0 0
383686 844 1 0 0
383688 808 2 0 0
383691 426 3 0 0
383692 441 1 0 0
383696 441 1 0 0
383698 8 0 0 0
383699 66 2 0 0
383701 808 1 0 0
383708 426 3 0 0
383709 426 3 0 0
383712 66 3 0 0
383713 426 3 0 0
383714 120 2 0 0
383717 120 1 0 0
383719 441 1 0 0
383721 441 1 0 0
383728 120 2 0 0
383730 441 1 0 0
383732 66 2 0 0
383734 808 1 0 0
383736 120 4 0 0
383740 120 2 0 0
383742 110 2 0 0
383745 120 3 0 0
383747 441 2 0 0
383749 66 5 0 0
383750 1036 0 1 0
383752 1036 0 1 0
383754 426 4 0 0
383759 120 1 0 0
383760 8 4 0 0
383762 8 3 0 0
383765 8 4 0 0
383769 120 1 0 0
383772 441 1 0 0
383777 8 2 0 0
383778 62 3 0 0
383779 808 1 0 0
383780 441 1 0 0
383783 120 2 0 0
383784 62 3 0 0
383788 79 2 0 0
383790 426 4 0 0
383791 441 1 0 0
383793 62 2 0 0
383794 8 4 0 0
383801 62 4 0 0
383803 120 2 0 0
383805 79 4 0 0
383810 120 3 0 0
383811 62 2 0 0
383813 66 3 0 0
383814 844 0 0 0
383815 62 1 0 0
383819 586 4 0 0
383821 66 3 0 0
383823 586 4 0 0
383824 62 2 0 0
383827 66 3 0 0
383828 120 4 0 0
383829 8 2 0 0
383830 844 1 0 0
383832 120 3 0 0
383833 79 3 0 0
383834 79 4 0 0
383835 110 3 0 0
383836 66 3 0 0
383837 120 2 0 0
383838 62 3 0 0
383839 79 3 0 0
383841 120 2 0 0
383844 120 1 0 0
383847 79 2 0 0
383848 62 4 0 0
383851 426 4 0 0
383852 66 2 0 0
383853 586 4 0 0
383858 62 4 0 0
383860 120 2 0 0
383861 342 5 0 0
383862 586 4 0 0
383871 162 3 0 0
383875 426 4 0 0
383880 62 3 0 0
383888 120 2 0 0
383891 426 3 0 0
383893 120 4 0 0
383894 120 3 0 0
383895 441 2 0 0
383897 120 3 0 0
383898 120 3 0 0
383903 120 4 0 0
383905 1036 0 1 0
383906 120 2 0 0
383908 120 3 0 0
383909 66 3 0 0
383912 426 3 0 0
383918 574 2 0 0
383921 574 2 0 0
383928 120 4 0 0
383929 120 4 0 0
383936 426 3 0 0
383942 76 2 0 0
383944 76 1 0 0
383947 79 3 0 0
383952 120 3 0 0
383953 120 5 0 0
383958 79 2 0 0
383960 76 1 0 0
383961 120 4 0 0
383964 8 1 0 0
383972 62 2 0 0
383976 120 3 0 0
383981 364 2 0 0
383991 76 1 0 0
383992 79 4 0 0
383996 76 2 0 0
383997 76 1 0 0
384000 79 2 0 0
384004 193 4 0 0
384011 8 2 0 0
384015 62 3 0 0
384020 62 2 0 0
384021 875 2 0 0
384029 79 3 0 0
384030 62 2 0 0
384041 79 3 0 0
384054 120 2 0 0
384055 120 5 0 0
384056 193 4 0 0
384062 79 3 0 0
384063 120 4 0 0
384069 120 4 0 0
384075 1036 0 1 0
384076 120 6 0 0
384077 193 4 0 0
384078 79 3 0 0
384089 120 3 0 0
384090 8 3 0 0
384094 62 2 0 0
384096 426 2 0 0
384099 8 6 0 0
384100 79 4 0 0
384106 120 2 0 0
384107 66 2 0 0
384108 426 2 0 0
384109 8 6 0 0
384111 8 4 0 0
384113 79 3 0 0
384116 8 4 0 0
384118 441 4 0 0
384120 374 1 0 0
384122 441 4 0 0
384125 342 4 0 0
384138 342 4 0 0
384139 441 4 0 0
384146 120 3 0 0
384147 441 3 0 0
384149 426 2 0 0
384152 120 4 0 0
384154 426 2 0 0
384155 120 5 0 0
384161 120 5 0 0
384163 426 2 0 0
384165 374 2 0 0
384166 441 4 0 0
384173 366 2 0 0
384177 62 3 0 0
384179 120 3 0 0
384185 62 2 0 0
384186 120 5 0 0
384187 120 6 0 0
384200 875 2 0 0
384204 366 2 0 0
384206 120 5 0 0
384209 110 4 0 0
384218 110 4 0 0
384221 62 2 0 0
384225 62 3 0 0
384227 120 5 0 0
384233 426 2 0 0
384234 120 5 0 0
384236 950 1 0 0
384237 79 2 0 0
384249 79 2 0 0
384250 374 2 0 0
384253 374 2 0 0
384255 875 2 0 0
384256 110 2 0 0
384257 366 3 0 0
384261 8 3 0 0
384267 950 2 0 0
384269 110 3 0 0
384271 120 4 0 0
384273 364 2 0 0
384274 120 5 0 0
384279 426 1 0 0
384282 62 1 0 0
384283 76 1 0 0
384285 8 3 0 0
384286 120 4 0 0
384293 62 1 0 0
384294 120 4 0 0
384297 79 4 0 0
384301 76 2 0 0
384302 134 1 0 0
384303 76 2 0 0
384308 62 1 0 0
384311 120 5 0 0
384313 1036 0 1 0
384315 120 4 0 0
384318 120 5 0 0
384320 110 2 0 0
384327 79 3 0 0
384328 110 3 0 0
384330 134 3 0 0
384331 62 3 0 0
384333 900 2 0 0
384335 134 2 0 0
384346 110 4 0 0
384347 76 2 0 0
384351 120 4 0 0
384353 366 4 0 0
384354 574 3 0 0
384355 62 2 0 0
384375 193 3 0 0
384381 193 3 0 0
384382 79 3 0 0
384385 110 4 0 0
384387 120 4 0 0
384389 134 3 0 0
384391 134 3 0 0
384392 62 3 0 0
384394 110 1 0 0
384395 8 1 0 0
384398 62 1 0 0
384402 120 5 0 0
384408 76 1 0 0
384409 120 5 0 0
384410 79 2 0 0
384416 134 3 0 0
384420 76 1 0 0
384421 76 2 0 0
384425 76 2 0 0
384427 79 3 0 0
384428 76 1 0 0
384429 120 5 0 0
384430 120 5 0 0
384432 79 3 0 0
384436 76 1 0 0
384437 134 3 0 0
384438 110 3 0 0
384440 76 3 0 0
384441 62 0 0 0
384443 120 5 0 0
384444 120 5 0 0
384446 76 3 0 0
384447 76 0 0 0
384448 120 4 0 0
384450 79 4 0 0
384455 8 4 0 0
384458 79 3 0 0
384459 110 3 0 0
384463 120 4 0 0
384468 110 5 0 0
384469 120 4 0 0
384471 574 2 0 0
384476 120 5 0 0
384477 875 1 0 0
384481 574 2 0 0
384482 574 2 0 0
384488 110 1 0 0
384496 62 2 0 0
384509 62 2 0 0
384512 875 2 0 0
384514 62 3 0 0
384521 62 3 0 0
384525 76 2 0 0
384529 76 1 0 0
384532 110 5 0 0
384533 76 1 0 0
384538 62 1 0 0
384539 76 1 0 0
384547 574 3 0 0
384554 8 5 0 0
384556 76 1 0 0
384559 8 4 0 0
384562 8 5 0 0
384565 79 2 0 0
384566 134 2 0 0
384567 8 5 0 0
384572 62 3 0 0
384575 79 2 0 0
384577 79 3 0 0
384579 120 5 0 0
384583 79 2 0 0
384586 574 4 0 0
384589 79 3 0 0
384591 1036 0 1 0
384592 79 3 0 0
384599 574 4 0 0
384601 875 1 0 0
384602 76 1 0 0
384603 76 1 0 0
384606 62 1 0 0
384613 62 1 0 0
384617 900 1 0 0
384619 503 2 0 0
384620 503 3 0 0
384624 875 3 0 0
384627 120 6 0 0
384628 134 2 0 0
384634 134 3 0 0
384635 503 3 0 0
384638 120 6 0 0
384642 900 2 0 0
384644 134 2 0 0
384645 503 2 0 0
384646 900 1 0 0
384647 503 2 0 0
384652 426 2 0 0
384655 503 2 0 0
384661 426 3 0 0
384666 900 1 0 0
384667 426 3 0 0
384673 900 2 0 0
384674 900 1 0 0
384675 62 3 0 0
384677 503 2 0 0
384679 62 6 0 0
384682 503 2 0 0
384683 503 2 0 0
384687 76 2 0 0
384690 120 5 0 0
384692 875 3 0 0
384696 875 3 0 0
384700 875 3 0 0
384702 192 3 0 0
384705 875 3 0 0
384711 62 2 0 0
384717 62 2 0 0
384720 875 2 0 0
384721 8 2 0 0
384724 134 3 0 0
384725 426 2 0 0
384732 134 1 0 0
384734 62 2 0 0
384735 62 2 0 0
384754 8 5 0 0
384757 134 4 0 0
384758 110 2 0 0
384762 8 4 0 0
384763 8 5 0 0
384764 1036 0 1 0
384767 134 3 0 0
384771 62 1 0 0
384775 62 3 0 0
384776 62 2 0 0
384777 62 2 0 0
384779 110 4 0 0
384783 134 4 0 0
384784 79 3 0 0
384787 110 4 0 0
384791 134 3 0 0
384792 110 4 0 0
384796 426 3 0 0
384800 426 3 0 0
384808 110 3 0 0
384813 875 1 0 0
384822 62 2 0 0
384824 426 1 0 0
384825 426 2 0 0
384837 8 5 0 0
384839 8 5 0 0
384843 62 3 0 0
384844 62 4 0 0
384848 62 4 0 0
384849 134 3 0 0
384858 134 2 0 0
384859 120 5 0 0
384860 62 5 0 0
384862 426 3 0 0
384863 900 1 0 0
384864 426 3 0 0
384865 62 2 0 0
384866 900 2 0 0
384868 426 2 0 0
384872 875 3 0 0
384873 875 3 0 0
384874 875 3 0 0
384875 875 4 0 0
384876 62 2 0 0
384877 192 3 0 0
384878 503 4 0 0
384879 503 3 0 0
384880 503 3 0 0
384881 875 3 0 0
384883 120 6 0 0
384886 503 2 0 0
384888 875 3 0 0
384890 120 6 0 0
384895 62 3 0 0
384896 426 3 0 0
384900 503 3 0 0
384905 62 5 0 0
384908 900 2 0 0
384909 503 2 0 0
384912 503 3 0 0
384914 426 2 0 0
384915 900 1 0 0
384917 62 4 0 0
384919 120 6 0 0
384920 503 4 0 0
384921 62 4 0 0
384924 503 2 0 0
384927 120 6 0 0
384929 900 2 0 0
384930 503 2 0 0
384932 900 2 0 0
384933 503 3 0 0
384934 426 2 0 0
384936 503 3 0 0
384938 503 2 0 0
384940 503 4 0 0
384942 62 2 0 0
384944 1036 0 1 0
384949 62 3 0 0
384950 503 3 0 0
384951 120 6 0 0
384952 875 4 0 0
384953 503 3 0 0
384955 503 3 0 0
384956 503 2 0 0
384957 1036 0 1 0
384959 134 3 0 0
384960 426 2 0 0
384962 503 2 0 0
384969 503 2 0 0
384973 503 4 0 0
384976 503 5 0 0
384982 110 3 0 0
384987 767 4 0 0
384989 426 4 0 0
384990 503 1 0 0
384993 426 3 0 0
384996 8 4 0 0
384998 508 4 0 0
384999 227 4 0 0
385003 62 3 0 0
385005 503 2 0 0
385006 508 6 0 0
385010 426 4 0 0
385011 227 5 0 0
385013 227 5 0 0
385015 426 4 0 0
385016 110 3 0 0
385020 235 4 0 0
385023 62 3 0 0
385024 8 3 0 0
385027 134 2 0 0
385028 503 2 0 0
385029 62 3 0 0
385032 62 4 0 0
385033 62 3 0 0
385037 503 5 0 0
385041 900 4 0 0
385051 503 2 0 0
385054 503 3 0 0
385056 134 2 0 0
385057 134 3 0 0
385060 134 4 0 0
385061 134 4 0 0
385062 134 4 0 0
385064 134 4 0 0
385066 227 5 0 0
385070 62 3 0 0
385071 227 4 0 0
385072 62 4 0 0
385074 508 7 0 0
385075 134 2 0 0
385076 62 4 0 0
385079 62 3 0 0
385082 62 6 0 0
385083 110 2 0 0
385084 508 4 0 0
385089 62 6 0 0
385093 508 7 0 0
385094 426 3 0 0
385096 62 3 0 0
385101 8 2 0 0
385103 426 3 0 0
385110 900 3 0 0
385114 134 3 0 0
385116 503 2 0 0
385118 134 4 0 0
385120 503 2 0 0
385122 62 2 0 0
385123 62 2 0 0
385128 62 5 0 0
385134 62 5 0 0
385138 134 3 0 0
385140 134 0 0 0
385142 134 4 0 0
385144 503 3 0 0
385147 503 3 0 0
385148 426 1 0 0
385155 875 3 0 0
385156 134 4 0 0
385160 503 2 0 0
385161 62 5 0 0
385162 62 5 0 0
385166 900 2 0 0
385171 62 2 0 0
385172 503 2 0 0
385173 62 3 0 0
385174 503 3 0 0
385177 550 3 0 0
385179 503 2 0 0
385180 875 4 0 0
385181 503 2 0 0
385183 503 2 0 0
385186 503 2 0 0
385191 62 5 0 0
385192 503 2 0 0
385195 120 6 0 0
385196 503 3 0 0
385199 875 3 0 0
385200 503 3 0 0
385203 503 2 0 0
385204 875 3 0 0
385206 503 2 0 0
385207 503 2 0 0
385209 62 5 0 0
385213 62 2 0 0
385221 110 2 0 0
385224 62 3 0 0
385225 503 3 0 0
385226 120 7 0 0
385227 62 4 0 0
385230 503 2 0 0
385236 62 3 0 0
385237 62 3 0 0
385238 508 6 0 0
385246 8 6 0 0
385261 62 3 0 0
385263 110 3 0 0
385266 62 4 0 0
385269 8 6 0 0
385270 503 1 0 0
385271 62 3 0 0
385274 62 4 0 0
385275 62 4 0 0
385276 62 3 0 0
385277 62 3 0 0
385281 8 4 0 0
385282 134 2 0 0
385283 62 3 0 0
385287 134 2 0 0
385295 62 3 0 0
385297 508 6 0 0
385298 62 3 0 0
385300 8 3 0 0
385301 1036 0 1 0
385302 1036 0 1 0
385304 503 1 0 0
385305 62 3 0 0
385311 62 3 0 0
385323 62 6 0 0
385325 508 7 0 0
385327 134 1 0 0
385329 227 6 0 0
385330 550 6 0 0
385331 508 5 0 0
385332 8 4 0 0
385333 62 4 0 0
385335 134 3 0 0
385336 62 4 0 0
385339 110 4 0 0
385344 110 2 0 0
385348 110 3 0 0
385350 134 1 0 0
385352 134 2 0 0
385355 134 4 0 0
385357 503 2 0 0
385360 550 5 0 0
385365 508 7 0 0
385373 426 5 0 0
385383 550 6 0 0
385384 503 4 0 0
385385 508 5 0 0
385386 508 5 0 0
385389 508 7 0 0
385392 508 5 0 0
385393 508 6 0 0
385402 134 1 0 0
385404 110 3 0 0
385409 550 2 0 0
385410 550 6 0 0
385412 426 5 0 0
385423 134 2 0 0
385424 134 1 0 0
385425 364 5 0 0
385429 550 5 0 0
385430 550 5 0 0
385431 235 4 0 0
385432 134 3 0 0
385438 508 4 0 0
385449 562 3 0 0
385450 134 2 0 0
385451 562 4 0 0
385453 508 5 0 0
385457 364 2 0 0
385470 227 6 0 0
385472 235 4 0 0
385475 503 4 0 0
385482 503 4 0 0
385484 364 4 0 0
385486 134 2 0 0
385488 364 5 0 0
385492 503 4 0 0
385493 227 3 0 0
385494 503 4 0 0
385496 227 4 0 0
385498 508 7 0 0
385499 227 6 0 0
385500 508 6 0 0
385502 227 5 0 0
385503 550 3 0 0
385505 227 5 0 0
385506 508 6 0 0
385507 426 2 0 0
385509 767 3 0 0
385525 426 3 0 0
385527 503 4 0 0
385530 227 6 0 0
385533 426 3 0 0
385534 227 6 0 0
385535 134 2 0 0
385536 767 3 0 0
385540 426 3 0 0
385541 134 1 0 0
385542 503 2 0 0
385544 134 1 0 0
385545 900 5 0 0
385546 503 4 0 0
385552 503 1 0 0
385554 227 4 0 0
385556 227 1 0 0
385558 503 2 0 0
385560 900 3 0 0
385561 134 1 0 0
385562 508 6 0 0
385567 110 3 0 0
385571 62 5 0 0
385572 503 2 0 0
385574 900 5 0 0
385576 900 4 0 0
385577 900 4 0 0
385578 134 3 0 0
385579 62 6 0 0
385581 426 2 0 0
385582 227 4 0 0
385594 134 2 0 0
385595 62 6 0 0
385598 134 3 0 0
385601 62 6 0 0
385602 62 3 0 0
385603 503 1 0 0
385605 503 2 0 0
385607 426 1 0 0
385609 503 1 0 0
385612 503 3 0 0
385613 134 2 0 0
385615 62 5 0 0
385616 508 5 0 0
385621 364 2 0 0
385622 110 4 0 0
385624 62 3 0 0
385627 900 4 0 0
385628 426 3 0 0
385631 62 4 0 0
385632 227 6 0 0
385634 134 1 0 0
385639 508 6 0 0
385640 62 4 0 0
385641 1036 0 1 0
385645 62 3 0 0
385648 62 6 0 0
385649 62 3 0 0
385651 62 3 0 0
385653 110 4 0 0
385660 1024 1 0 0
385661 110 4 0 0
385663 508 6 0 0
385665 508 6 0 0
385672 134 4 0 0
385673 227 5 0 0
385674 426 4 0 0
385676 110 3 0 0
385679 508 5 0 0
385683 110 3 0 0
385687 503 1 0 0
385692 508 6 0 0
385694 508 6 0 0
385696 508 5 0 0
385698 550 3 0 0
385700 134 2 0 0
385701 227 5 0 0
385702 508 6 0 0
385704 110 4 0 0
385710 426 4 0 0
385711 426 2 0 0
385713 508 6 0 0
385714 8 2 0 0
385718 366 4 0 0
385721 503 4 0 0
385724 503 1 0 0
385727 508 4 0 0
385728 227 2 0 0
385735 134 2 0 0
385741 508 5 0 0
385742 426 4 0 0
385744 503 1 0 0
385749 426 2 0 0
385751 550 5 0 0
385754 366 5 0 0
385757 767 4 0 0
385758 426 5 0 0
385759 562 3 0 0
385762 550 6 0 0
385766 550 6 0 0
385771 366 5 0 0
385772 550 3 0 0
385776 508 5 0 0
385777 134 2 0 0
385778 134 2 0 0
385779 235 4 0 0
385781 508 6 0 0
385782 550 5 0 0
385784 366 5 0 0
385785 8 3 0 0
385787 348 4 0 0
385791 550 5 0 0
385792 235 4 0 0
385793 134 2 0 0
385794 562 4 0 0
385796 227 4 0 0
385798 134 2 0 0
385800 550 5 0 0
385806 227 4 0 0
385808 550 5 0 0
385810 348 4 0 0
385813 366 6 0 0
385815 348 4 0 0
385819 134 4 0 0
385820 227 4 0 0
385822 767 3 0 0
385827 134 3 0 0
385836 508 4 0 0
385840 227 5 0 0
385841 550 5 0 0
385842 227 4 0 0
385843 503 0 0 0
385844 508 5 0 0
385845 503 4 0 0
385847 235 3 0 0
385849 348 4 0 0
385853 550 5 0 0
385855 227 5 0 0
385857 134 3 0 0
385858 235 4 0 0
385860 235 3 0 0
385862 80 7 0 0
385863 80 7 0 0
385864 164 5 0 0
385865 364 5 0 0
385867 134 3 0 0
385868 235 4 0 0
385871 562 3 0 0
385874 227 4 0 0
385875 503 5 0 0
385876 508 5 0 0
385878 364 5 0 0
385883 227 4 0 0
385885 508 5 0 0
385888 227 6 0 0
385891 503 1 0 0
385892 227 3 0 0
385893 235 2 0 0
385894 235 3 0 0
385896 235 5 0 0
385902 227 5 0 0
385907 227 5 0 0
385908 227 7 0 0
385910 508 6 0 0
385916 134 3 0 0
385917 134 3 0 0
385918 134 3 0 0
385919 235 4 0 0
385920 235 4 0 0
385924 164 5 0 0
385925 235 3 0 0
385926 235 4 0 0
385927 134 3 0 0
385929 235 4 0 0
385934 508 5 0 0
385937 227 4 0 0
385938 235 1 0 0
385942 134 2 0 0
385943 134 2 0 0
385944 134 2 0 0
385945 134 2 0 0
385948 134 3 0 0
385949 235 4 0 0
385950 134 2 0 0
385951 550 2 0 0
385952 134 2 0 0
385953 134 2 0 0
385954 235 4 0 0
385956 235 5 0 0
385957 235 4 0 0
385960 235 5 0 0
385962 235 4 0 0
385963 134 2 0 0
385964 134 2 0 0
385966 134 2 0 0
385969 348 4 0 0
385975 134 2 0 0
385980 364 4 0 0
385981 364 5 0 0
385991 134 2 0 0
385994 134 2 0 0
385995 227 5 0 0
385996 134 2 0 0
385997 134 2 0 0
385998 503 5 0 0
385999 235 3 0 0
386000 235 3 0 0
386002 134 2 0 0
386003 134 2 0 0
386008 366 6 0 0
386025 503 5 0 0
386030 508 6 0 0
386031 227 4 0 0
386032 508 6 0 0
386036 508 5 0 0
386048 503 2 0 0
386049 134 1 0 0
386052 426 3 0 0
386055 503 2 0 0
386056 134 1 0 0
386058 767 3 0 0
386061 134 1 0 0
386064 508 4 0 0
386067 508 4 0 0
386069 235 3 0 0
386070 134 4 0 0
386071 134 3 0 0
386074 508 5 0 0
386087 550 5 0 0
386095 134 3 0 0
386098 134 1 0 0
386102 550 3 0 0
386103 348 4 0 0
386104 134 2 0 0
386107 227 4 0 0
386109 562 3 0 0
386111 227 5 0 0
386116 508 4 0 0
386125 364 5 0 0
386127 550 5 0 0
386130 134 2 0 0
386131 227 4 0 0
386132 426 5 0 0
386136 227 4 0 0
386137 562 4 0 0
386140 227 5 0 0
386143 550 2 0 0
386148 550 3 0 0
386152 550 5 0 0
386156 227 3 0 0
386158 366 6 0 0
386160 192 3 0 0
386164 348 4 0 0
386168 508 4 0 0
386169 503 3 0 0
386171 366 6 0 0
386172 348 3 0 0
386173 235 4 0 0
386180 227 5 0 0
386181 227 4 0 0
386182 348 3 0 0
386184 227 5 0 0
386185 550 5 0 0
386187 550 5 0 0
386188 348 3 0 0
386193 227 5 0 0
386195 227 4 0 0
386201 508 5 0 0
386206 134 4 0 0
386212 550 5 0 0
386214 562 3 0 0
386221 550 4 0 0
386227 227 7 0 0
386229 508 5 0 0
386233 348 3 0 0
386238 508 4 0 0
386239 550 3 0 0
386244 227 4 0 0
386246 550 4 0 0
386247 550 4 0 0
386251 550 5 0 0
386259 550 4 0 0
386266 826 3 0 0
386270 550 6 0 0
386272 826 3 0 0
386275 550 4 0 0
386276 80 5 0 0
386279 227 3 0 0
386281 227 5 0 0
386283 503 2 0 0
386284 227 1 0 0
386287 508 5 0 0
386288 227 4 0 0
386289 227 6 0 0
386293 508 4 0 0
386294 550 4 0 0
386302 227 2 0 0
386307 227 3 0 0
386314 227 2 0 0
386316 164 3 0 0
386317 826 3 0 0
386318 80 7 0 0
386319 80 7 0 0
386328 164 4 0 0
386335 166 5 0 0
386338 192 2 0 0
386341 227 4 0 0
386342 192 2 0 0
386343 192 1 0 0
386351 235 2 0 0
386352 164 3 0 0
386353 227 3 0 0
386358 164 4 0 0
386360 227 2 0 0
386361 65 4 0 0
386363 235 3 0 0
386365 508 2 0 0
386366 1036 0 1 0
386372 164 4 0 0
386373 227 1 0 0
386375 826 3 0 0
386378 164 4 0 0
386379 192 1 0 0
386383 227 3 0 0
386384 235 2 0 0
386385 235 3 0 0
386390 1036 0 1 0
386393 562 4 0 0
386394 227 3 0 0
386396 508 3 0 0
386397 227 5 0 0
386399 532 5 0 0
386400 227 2 0 0
386401 235 2 0 0
386402 80 6 0 0
386407 227 4 0 0
386408 192 2 0 0
386409 227 4 0 0
386412 235 1 0 0
386415 164 4 0 0
386418 826 4 0 0
386419 532 3 0 0
386423 532 5 0 0
386425 227 3 0 0
386427 532 4 0 0
386430 508 2 0 0
386435 164 3 0 0
386436 562 4 0 0
386437 503 1 0 0
386439 532 4 0 0
386440 235 1 0 0
386442 235 1 0 0
386443 227 4 0 0
386445 227 5 0 0
386447 227 4 0 0
386450 235 3 0 0
386453 227 6 0 0
386454 227 4 0 0
386455 503 5 0 0
386458 364 4 0 0
386460 164 4 0 0
386463 235 1 0 0
386465 532 3 0 0
386468 508 5 0 0
386471 235 2 0 0
386476 227 5 0 0
386478 235 3 0 0
386484 508 1 0 0
386486 508 4 0 0
386492 508 3 0 0
386496 227 2 0 0
386501 227 5 0 0
386507 80 6 0 0
386515 508 1 0 0
386520 348 4 0 0
386525 508 5 0 0
386531 508 3 0 0
386546 532 4 0 0
386547 785 3 0 0
386550 508 2 0 0
386551 532 5 0 0
386553 227 6 0 0
386555 227 1 0 0
386557 508 3 0 0
386561 235 2 0 0
386564 550 6 0 0
386568 562 4 0 0
386571 235 3 0 0
386577 192 1 0 0
386580 508 3 0 0
386583 503 3 0 0
386584 503 3 0 0
386585 503 1 0 0
386592 508 3 0 0
386597 65 3 0 0
386609 826 4 0 0
386612 348 4 0 0
386614 532 4 0 0
386619 562 2 0 0
