# x y z redshift ra dec radius x1 y1 z1 x2 y2 z2 x3 y3 z3 area edge
-123.75756690287106 -175.5495249551274 88.21996293484997 0.07868508956686011 234.8172203891159 22.329515292810804 29.872761628301753 -7.167649529903453 -10.078116993649587 5.667342834401604 -31.384205552394572 28.92848550799387 11.750422935491235 20.753560918415932 6.88249224862582 38.48660997288587 29242.157192696675 0.0
-102.58272614777324 -141.6280567450127 188.9354334295395 0.08739752606203774 234.08378124386059 47.213034922351625 34.86518652744467 -6.639113947800301 -9.053313014667669 12.188278988094234 -44.793237030570864 1.3633082546878785 -23.3868086421435 -11.785191215615795 42.3552912860797 25.041474908914942 45621.55912757035 4280.406043553281
-135.44363825595153 28.090709655035496 262.14960737918534 0.10090665974948368 168.2830942522909 62.18116760982318 22.966761783573986 -4.074921104870069 0.6136035394640725 7.688715816988517 23.932827319780603 26.532188574151938 10.566672024246898 22.647191797626494 -26.0361463477947 14.08055570684407 18822.792641546795 2738.416144552676
-160.440166450608 -224.1311513687417 133.19962857014926 0.10429212759792723 234.40371459800593 25.79181752595774 31.202032852851676 -7.294187360898022 -9.872394630809266 6.26986187661771 -33.396900280903864 3.8749555259602513 -32.75162385296455 -21.704475463631695 32.53698252379711 25.98166023025752 40465.21175733422 6852.337583570252
-221.47544015057318 184.9199590459844 90.26296903961438 0.10296239007409895 140.13995283569025 17.371908039362445 23.18033007529888 6.256812680168137 -5.4321912772296885 -2.482589664920821 -23.580317480798197 -15.590248684495105 -25.315668308196663 -11.42389130521695 -25.0795948445376 26.085667434563067 17248.81076637375 1170.5358104017544
-169.11343284156777 22.936999211140474 27.795371492768695 0.05835087435885856 172.2760569245426 9.250434345394611 29.610500984766322 -14.611209047888407 2.1857057021990105 2.6415673022958917 8.663637097724258 36.67406743740955 17.575737854099433 3.897396258742021 -18.64567284016552 36.985476327674945 29444.723060237444 1293.9670843383778
-102.4160549810712 -17.610005622425064 39.53022134499568 0.03736179378754951 189.75636238644765 20.82654028888753 30.531527608906014 16.65660887375553 3.0594437130645096 -6.33716518851243 13.70046355909959 -30.688291187039127 21.194676067409112 7.147701338880101 24.252661376182413 30.495673092269957 30087.308469450494 9.327331600280761
-90.79802757114625 73.95781769407947 209.87500840321078 0.08148969844472152 140.8361127064496 60.83916820346306 27.999660084557974 -4.953150295192415 4.371085497940231 11.211071129020699 36.77644120847266 -4.153812823850715 17.86768715656725 -9.568789562030258 -38.43826771728569 10.759123758382923 33929.22810843673 7487.333173128599
-162.87109136081799 12.91026958203297 169.77114789039 0.0798631382018361 175.46782350636894 46.09867852392994 26.95457805086526 -8.506671818465941 0.8284343376744586 8.760744885921588 22.201831179785305 27.356704460001378 18.971041896474247 18.284573822256135 -29.05666085718737 20.501955801422397 21042.941616187352 0.0
-246.27138037962678 109.82353010831616 151.3373600939812 0.10536537287046988 155.9657494057525 29.30277488347762 29.272592292575744 -10.482894750301242 4.634057100708604 6.276946693171601 21.331042927570056 37.432607910879625 7.988953529105721 15.142924421937096 -16.650013347321575 37.58177455331983 35162.376782533414 6719.659133588619
-168.01134314850634 159.54788438991656 210.33938228480918 0.10666069163762483 136.48007614650163 42.23386670239437 26.260949414926397 -6.675890500810435 6.099823304776758 7.8480239910054 29.887522896194795 0.7269646466760761 24.85867455623372 -12.19391479326116 -33.46716879534501 15.639424187208059 30199.53259394754 6138.065105936509
-246.2235598893206 134.71681005064613 113.39809975720816 0.10310024924816101 151.31551590168283 22.00013521109972 26.35017354110547 -8.757282966595128 4.6770846886491535 3.889865812950851 22.651792404137982 17.528172644715546 29.92067425552579 -6.730849185449453 -32.84194033807108 24.335180165624948 25991.354990769796 1736.6444249769033
-242.815812512547 172.16998248756983 104.62653875577716 0.10756108926095082 144.6612281610214 19.366356691939604 19.75341069257219 -5.828021073587186 3.9951641138740634 2.5220951363260107 14.56086377829442 3.3368596057740207 28.36122958617126 -13.97861543829531 -26.921740356186938 10.344219464346402 15252.631897493058 3672.8826240674985
-151.03020847137807 47.20658168812491 212.39515159520852 0.08996194576468533 162.64264316414847 53.31363512760979 34.78801839398797 -9.031090452987081 2.4892447907278457 12.681287683016441 39.05530111203447 24.91435512981325 22.923068662775812 16.412968378577578 -44.52438127964707 20.428452745902174 41405.026496763836 98.68184602729276
-137.6490860928288 120.48614461100762 183.15234656061912 0.08788683821907868 138.8038933866885 45.03445842688081 23.91320815974667 5.5978944805985025 -5.135780503139397 -7.431727318112412 -26.825484621671134 -23.510641925770614 -3.958801853865795 14.512948987934118 -20.822931150316254 25.321698819349205 20092.05661745008 0.0
-63.899210618341705 -79.96848198762976 58.41835259977766 0.03962296094235849 231.37322399430755 29.713450682855918 27.39600506104589 -8.318518260392574 -11.017982793698947 7.06558736310835 -29.02426158531021 9.106117395964821 -19.97113586655772 -10.052285351158362 23.965370539505177 25.536436211755234 24148.226308643003 260.86961309746897
-145.85304371248617 -74.27643800949623 169.63154910642857 0.07989900295812243 206.9877112219586 46.02351127775576 25.27369691259967 -7.04746498517777 -3.7773968141001597 8.29966438343365 -28.98046306628444 16.30002286314626 -17.189507634264828 6.103470746042835 31.376653938191446 19.462963986407885 22172.527871305156 0.0
-65.67686866306028 -81.85751851381353 98.90398667051056 0.04856871217654983 231.2588287016932 43.30170513655448 34.20588533835866 8.442513215300933 13.00250073522836 -14.2489740411713 30.083668350121382 -29.869299167079532 -9.431824100581329 26.237782883802158 16.703971484910063 30.78861881443994 50654.86086370198 6756.86235815399
-262.7442483119673 -149.44948502225654 89.4789395252969 0.1074656729957799 209.63131065734882 16.489760684339377 24.71002537330834 -9.02325776822487 -5.228763963938148 3.158628408505874 -16.146909635862922 8.22326543733768 -32.51418037760133 -13.209680444669758 31.584242044627004 14.548148436633618 26490.78330814728 5978.90744827497
-116.76663755239166 168.6921746768719 215.0033005930896 0.10117700919017748 124.6905032441947 46.341744773473025 26.60430587910469 -4.942022736506102 7.0404446731018115 9.058052752879284 35.48904805771902 12.609410901500262 9.561858928041055 3.748153853715753 -29.46899363705244 24.949985057970117 28234.28363434061 1541.4291451696258
-68.30233021608066 54.94578737035001 132.26034758474137 0.05349343125985485 141.18507295673206 56.46427996443731 17.278112058854312 -3.2735430836515493 2.8010517238599832 5.937082889844024 23.430899459385916 8.829094318042904 8.753677516989573 3.801001579235126 -22.856331291945672 12.879137787999095 9517.3188397436 1150.877900595077
-126.50206034116202 -207.52089943231553 199.88318734054633 0.10726903194946213 238.63405446528412 39.43505390476441 21.108326808874782 -3.8105704257116884 -6.287331854825607 5.850610916659253 -27.636546057952263 15.362287113020521 -1.4909909533963912 8.559476956761225 17.79552857086624 24.698768293854314 21846.865123166437 4502.521311592596
-99.82833807635276 160.19768317177588 175.49298547478259 0.08749716059493172 121.92939385108235 42.914603362832814 27.84315568020796 -4.8366611485875834 7.980911103673732 8.38337950786578 37.42610926669478 4.545748154204767 17.264898550616383 -7.951639511452787 -31.689947833204165 25.58100470616038 31575.945393350707 2221.4663529555582
-101.96225828202228 75.43122251895232 13.178545623119213 0.04289706298870485 143.5061297187728 5.932094810798851 20.008106551558715 8.27663970661513 -6.292430482178721 -0.933709931468971 -14.806714015904676 -20.992479411956552 10.221461588995027 8.069589630272533 6.805615719021609 25.66666728277544 17306.64045574544 2884.8178608832386
-88.38042112947979 64.60956637974508 102.96987787310198 0.05063944679372328 143.83172658286992 43.245277030804836 26.787952678428994 -8.2779496106377 6.24267566013644 9.94859633322925 29.8567087161576 13.096443243968794 16.625006913379455 1.8425930160994954 -30.214591808560602 20.492618473571945 25353.094555451487 0.3923913303673183
-85.78361509130166 -60.38222319235204 137.39766522211772 0.058335978584933126 215.14132875847108 52.638043259496534 28.136108298811255 7.398234673573249 4.395837147572817 -11.126385237388597 28.05382078526399 -27.04293702645049 7.969560698063545 18.920419232250268 26.410171318794095 23.014888330398524 29123.321553240068 1768.0207728052414
-214.87335507921728 162.05055811353094 135.46082695890752 0.10260859588452051 142.97757879574237 26.717422225538563 24.259782893443237 -6.545935853346496 4.816885455291567 4.229680639622169 27.55762299102283 19.428308547769106 20.52317962072677 -1.821153950430389 -27.390384430913297 28.374526983731265 22753.048272801672 3014.005141568428
-252.17397405966724 65.5796351568042 134.69919595611623 0.09983354186330694 165.42271882232203 27.33701948850754 22.86162327171414 -7.937352899707196 1.9420562833884865 4.137755933176305 15.213039488634488 28.749776879195196 15.68907864857601 9.664155793515071 -20.474661152163183 28.148291303948433 17399.14840407039 0.0
-236.25508571525194 -161.43468531816038 135.4058679456048 0.10792730267778848 214.345057531739 25.324029650554817 20.38367293176883 -6.137567076381453 -4.202860990498243 3.3450128118489553 -18.811220945675363 26.11064991534636 -1.708722417056879 9.826564934098162 8.999366784957285 29.33749271916366 15609.774329390852 3274.5967071760906
-81.33532246650556 -29.286393323178597 156.76290586160505 0.06043784340619381 199.80241670277604 61.12536351378669 23.8472931864203 5.716040239022544 1.5996243728361375 -10.389876268975463 24.801703027519178 16.153547196913056 16.1317744279601 -16.140986210591137 29.16612734821237 -4.389626722118919 25242.472609710545 4742.100952837376
-107.35506732573923 -96.59432724567186 242.93210447767416 0.09611594372787603 221.97977122457192 59.2700055169054 27.075790075841727 -4.5377419452501115 -4.028361277266102 10.12927404602861 -37.81312919532362 7.905949281163726 -13.795480490657585 2.0736476466659624 37.70383190493866 15.923582837566643 31073.0548365031 5785.124559048824
-150.11255143768145 -102.61635673114776 213.62371290612816 0.09539345350589917 214.3563597820291 49.59583623649478 34.351743463166464 -8.251878137608731 -5.689260449361218 11.86961873122173 -43.062417363284034 7.0462749726274145 -26.560055045940288 -4.342743668356775 47.00614133328081 19.511527242335294 42010.661161523705 63.794888291471345
-133.67217521866135 117.3655424728744 101.39073233165227 0.0692496134310699 138.7165350944259 29.682295669382537 22.20349548462032 -6.4146878056116465 5.815089175864997 4.952642220444637 25.138965512801786 18.898506828603427 10.370648784120664 3.339868631105279 -19.16449964311433 26.827596887043075 15152.945901811556 0.0
-171.34543564360385 -153.54745440353622 23.365863477702966 0.07836234235349772 221.8644097936499 5.798853819476283 25.1378392886059 -8.174276787543754 -7.6429185900967 1.249169944865017 -24.696566776737708 23.947303460937686 -15.089445441997363 -7.583306611818273 13.690068000910674 34.1378914769223 21838.566174752683 1716.8332097508103
-228.03159580356476 139.5554323986495 55.838983057389434 0.09282143880397942 148.53335023103097 11.797412263160107 30.07806886813661 -11.85198706791094 7.09077707018593 2.6830415562136833 21.351972566829186 37.948621134325975 -5.971547407045491 10.259238002678593 0.9597691625873364 42.78235896040644 33540.01160905766 0.0
-147.16939261918552 -195.077391028848 163.08351016978258 0.09999575444983085 232.9685347167105 33.718275134331805 31.171963753158295 -6.816859798036562 -9.155992936055023 7.330048043555194 -38.4088973990447 27.451787816011517 -1.4296895707511903 13.87992385829061 21.490227341382205 39.75169916348551 37179.896879225256 1962.6630544568707
-105.8392071662807 -146.18255011029274 48.82426181921932 0.06315470976710581 234.09467962399137 15.137970194790226 31.729303835571567 -9.49891125391882 -12.740238796056682 4.34845043386834 -30.126733532990368 27.863011239544107 15.824084835538647 19.635125097985334 -1.1745278551409644 39.45050036263898 37247.48542175283 1621.8661597441314
-114.74817123268355 -159.29389370755374 232.7977182708952 0.10373242992535554 234.23271495504068 49.858769350152244 28.793510794524227 -4.5868740473821354 -6.515920938670006 9.768014384752094 -30.95514766357688 -16.667536134881633 -25.654314303573443 -26.168931191811033 33.312363448590105 9.933148269239497 32934.26275037963 4190.359324360328
-124.23040838960479 -67.35512994711483 21.42663368550222 0.048133909960153605 208.46562339143762 8.621704880551887 26.784327636458606 -12.49149706891521 -7.378297858494433 2.6703321514263694 -18.469440944322205 24.389889093039866 -19.007036607524537 -5.112623723124019 19.518234419425895 30.013877833048397 30326.051028645605 3867.5813988258737
-134.7551263611657 175.113745486528 226.0633552268556 0.10777074549548186 127.57932996316488 45.65394679922686 14.555519385465004 -2.2882633011158937 3.0122510242345353 3.83986166413906 16.813738624571084 16.730945914567624 -3.105202468558594 13.650203206477258 -10.65649487089869 16.494161034827695 8031.965697713451 1262.6668315278741
-188.70166610528508 136.38887388395278 69.98698884964047 0.08245064076290752 144.1415323338615 16.73032889807171 24.719767120538435 -8.647920758525755 6.2137553399195635 3.2203748016248395 22.651355209628356 28.444704435963608 5.9430010553512425 4.915481090675769 -11.178810950525474 34.76958245465085 19935.48267808274 0.0
-105.19732968629954 -65.7269609812626 54.872863814078706 0.04565521103174445 211.99701266699023 23.86325250852754 20.428809784111326 -7.626842506250911 -4.951665433672637 4.183537519019636 -18.70999945195471 14.101787927217256 -17.41848446407432 -2.7211209643099292 21.078166575753514 19.98750278274024 12391.680761351616 0.0
-113.52053724945173 -113.82821038193893 119.80245197192905 0.0677883321348897 225.07753885333855 36.6944205936275 27.35433872035819 7.665066027504144 8.210389731122929 -8.120705371571152 26.95428429754657 -27.284115429315314 -2.1435148158124377 17.269256436884582 14.618724933064472 31.080479879339887 27677.20822231798 0.0
-196.42566436301018 204.19049994805638 117.19205306955695 0.10445856512515797 133.889618920097 22.471040344740302 30.316018157266736 -8.753981337704998 9.200006943959664 5.054502937954956 33.59586081253725 29.995515754462485 3.5885992294463267 8.664873422272803 -14.701756121991314 41.76640141162681 35389.44286443694 4264.251887628193
-81.00336693127667 111.70689196516814 49.57583385783845 0.04938942438468516 125.94744705649653 19.762507398145083 22.503667940078184 -6.098843490414008 9.00456855714113 3.8685691013256895 23.138052686153365 7.032381129623398 20.108676352066542 -13.303773178127619 -18.343430414273477 21.72303094296733 19608.872606704557 3253.889977817623
-227.8129866178953 -207.48228629375436 18.722187782160788 0.1051874062473568 222.32591303276698 3.47699068377812 26.50658562886664 8.458460573119735 7.562047999061895 -0.6454770755243416 27.028313476679422 -30.006213611521805 2.64842294916928 -0.05803487010476561 3.508243140387627 40.34011175097364 28841.705956603753 4474.77657268428
-155.76606776232612 -91.3752396326422 8.573652639014536 0.061044259485098964 210.39666980093747 2.7181315923225178 23.7529783392136 -9.386503816675658 -5.736808425682666 0.4633843188871569 -17.766278337339227 28.250770985769343 -10.129773941502123 -4.091623207534786 9.389474203383486 33.362324184606535 22628.324882595225 4397.122763296479
-166.17263978007097 94.05682365912534 149.49443493121862 0.08223766160981955 150.48932691581828 38.05804563854827 28.040413746340064 -8.552388883464769 4.681531323066951 7.74367584639101 22.68309405724811 35.25808821347195 3.7363130467879766 20.513248164953644 -16.66559356824782 32.730937981486456 25596.97177746346 0.0
-165.4036400468279 141.9154453753192 192.77918026048482 0.09901622328049939 139.37058162319153 41.49426485280348 21.510338077153232 -4.753927394390535 4.249334713113176 5.41320906141795 22.04410864819303 26.487131562731065 -1.432901542271263 17.87553432612117 -13.456343547551606 26.26159427015844 14161.738563169109 0.024610615881062954
-241.56100973994552 194.19080326909972 21.227637830692796 0.10587053510253142 141.20421188352256 3.9180616931930476 18.577728005452315 -5.418368492985784 4.315663343563563 0.6384233580249281 17.063259205681128 18.991810978257643 16.435431863612937 -8.451028822002051 -14.363637868759552 25.371623585463958 13030.43636636888 2997.007430840641
-225.86663702437488 -199.5377529867083 59.956835866140416 0.10469408215255276 221.45840002099771 11.251508283384176 24.89797853819271 -7.2396511605779414 -6.359306582912848 2.0390643555752446 -19.592499978643854 28.48878767666177 19.286330858005165 18.34551114557059 -10.117431931553456 33.58170103101407 21778.56694825248 3362.2341397538007
-174.64830429905285 -236.75024753429065 76.53298100384829 0.10354564201967502 233.58417277282786 14.581766688945981 31.17876605803974 -7.976619532814588 -10.825469763466492 3.425368768313172 -36.922081024939985 28.405449588021945 3.791983817117767 9.969169886396443 6.9337522098353706 45.12839655884477 38619.04288028919 5439.454969949412
-239.93858398637056 23.12241432636227 12.415471065535154 0.08184607589557459 174.4955149406308 2.9484573384550647 25.899861846253437 -11.574795220147639 0.9979098349521562 0.7297556403227916 4.042524861061943 26.687848358773934 27.62476913408776 -0.6954717376638966 -27.736722286075153 26.897777734295854 23673.68785472523 2314.8983932144115
-40.4214766642203 -96.07381003669715 70.44649355917399 0.04231701304647488 247.18187580075323 34.053573382984325 19.841841371177388 -3.3136158320661315 -7.984302602431684 5.407788696350635 -26.10259368377123 5.984306314409655 -7.158832821032671 -2.4245000831873487 16.121235657414854 22.31650841588128 14504.526885282527 3273.785711493852
-120.17644611108828 -80.8750028862965 265.7749020931476 0.10309200033505812 213.93932467656722 61.40824032213731 16.80842099405056 -2.5754255967750934 -1.7495866819698112 5.616335753373824 -21.938507983743587 15.170671503025696 -5.334187896469459 11.808497616069127 21.315076987751066 12.054920648599293 9592.02159054456 1362.2855516092698
-207.29360449703617 71.92688708813016 59.68271951077114 0.07702919563999175 160.86421104456116 15.216597142683588 22.47455359931939 9.341357570253741 -3.3735562545531153 -2.7393048682312293 -11.736191629318606 -8.145882760074322 -29.98985974183447 -7.642802293520492 -30.26701449688605 11.212087911894608 18773.499798758425 0.0
-292.7467937787887 94.54848840344289 55.53517172423488 0.1065482602520446 162.10108989701254 10.232949693332749 25.813165365746293 -10.37383554393812 3.488875401983167 1.8212182366957153 13.942782153063284 33.5229046690479 15.200205565804099 0.7233571003536798 -16.5106432339589 35.749457882990676 28663.114412183993 5638.881641896889
-85.5883623254349 -191.68444709669475 54.50541272821244 0.07341615270091005 245.938924987706 14.555051585635606 17.925424038938235 -2.78709587005624 -6.045777191723859 1.6880553484364087 -26.17567518538739 12.355102925632163 1.0320060095627566 3.944105565097336 6.013194786886378 28.048272390686208 13202.268033298164 3639.567815551738
-68.71588905686973 -25.87604616809211 110.76425279934055 0.044722514915623186 200.63465231018955 56.459305910419715 24.226166718063876 -6.569438590993631 -2.379888952156725 10.629825469221036 -26.104734513564004 -10.012760786853931 -18.374968588509272 -11.787899074667427 31.258864261754074 -0.2866701229635874 24829.270919716615 2982.2566330370882
-252.4333774664668 -107.87433026617302 11.801795023461576 0.09339496947894746 203.13885116210372 2.461695908752495 31.071755805691748 -12.98393783104231 -5.194484812061045 0.4094329456360976 -15.473748828697635 36.83084068960663 -23.429844446124655 -7.61884772322675 22.189770032971875 39.91319802429839 38360.73797582314 5358.66190103282
-158.23669175138278 -143.58300229189263 189.07831630360155 0.09705346143212348 222.2204073912674 41.50585727040918 27.871624518601134 -6.999246165962094 -6.166934109249025 8.170554985239324 -24.60714103676213 33.51303012376592 4.2152841612249095 24.171339561302315 13.830501522833414 31.14512389911312 25127.4473109373 26.463365546801732
-115.05874023168438 -235.7148718042505 160.2182636462593 0.10471903591853181 243.9817577921766 31.417684434444457 24.55189728590199 -3.6776417416282987 -7.694282484763573 5.132392752897147 -29.018415979996615 -2.9518217447924284 -25.218547072417238 -21.01926747767059 24.283878884647418 21.343980046751962 24274.344804400098 3607.573403139324
-104.88291051696477 116.27510790833361 120.6559019247867 0.06682562549228531 132.05121058046413 37.615068658008106 21.418618731434943 -4.987000619166944 5.665574005898894 5.543138060824221 19.38291663859142 24.728934969350767 -7.836895527646637 19.390729117163747 -7.30421151747 24.91082262523109 13342.113404707097 0.0
